Map Name,Team 1 Name,Team 2 Name,Team 1 Score,Team 2 Score,Team 1 Attacking Wins,Team 2 Attacking Wins,Team 1 Agents,Team 2 Agents
Bind,Lilmix,Bitfix Gaming,8,13,6,7,"Raze,Viper,Brimstone,Fade,Gekko","Raze,Brimstone,Skye,Yoru,Deadlock"
Split,NXT,Dudes,13,5,9,2,"Breach,Yoru,Astra,Fade,Vyse","Raze,Cypher,Viper,Omen,Skye"
Abyss,FNATIC,BBL Esports,8,13,3,4,"Sova,Omen,Yoru,Astra,Tejo","Breach,Sova,Sage,Yoru,Astra"
Abyss,SheshMans,GoodFor3,10,13,7,8,"Cypher,Sova,Jett,Astra,Iso","Sova,Jett,Astra,KAY/O,Fade"
Lotus,Genziary,Coalesce,0,13,0,1,"Breach,Raze,Killjoy,Omen,Gekko","Breach,Raze,Killjoy,Omen,Fade"
Fracture,Pixel Lumina,EXO Clan,13,10,6,5,"Breach,Raze,Brimstone,Chamber,Vyse","Breach,Raze,Cypher,Sova,Brimstone"
Haven,děti ulice,Wintermint,13,4,10,2,"Breach,Cypher,Sova,Omen,Jett","Breach,Cypher,Sova,Omen,Jett"
Haven,ZOL Esports,Z11,8,13,5,9,"Breach,Cypher,Sova,Omen,Neon","Cypher,Sova,Omen,Yoru,Iso"
Haven,RRX,PARON,13,9,7,4,"Breach,Cypher,Sova,Omen,Neon","Breach,Sova,Killjoy,Omen,Jett"
Abyss,ZOL Esports,Z11,7,13,4,5,"Sova,Omen,Yoru,Harbor,Vyse","Cypher,Sova,Jett,Astra,KAY/O"
Bind,Striderz,TRIDENT,13,7,7,2,"Raze,Cypher,Viper,Brimstone,Skye","Raze,Brimstone,Skye,Gekko,Clove"
Sunset,BLUE BEES.ESP,ArcoBaleNO,13,3,4,3,"Sova,Omen,Yoru,Clove,Vyse","Cypher,Sova,Omen,KAY/O,Neon"
Bind,RRX,PARON,11,13,7,8,"Raze,Cypher,Skye,Astra,Deadlock","Raze,Viper,Brimstone,Fade,Gekko"
Abyss,The MongolZ,KIMMY KITTENS,13,8,7,6,"Cypher,Sova,Jett,Astra,KAY/O","Cypher,Sova,Omen,Jett,KAY/O"
Pearl,Striderz,TRIDENT,3,13,1,10,"Sova,Killjoy,Phoenix,Jett,Astra","Sova,Killjoy,Jett,Astra,Gekko"
Sunset,RRX,PARON,13,5,8,1,"Breach,Sova,Omen,Neon,Vyse","Breach,Raze,Cypher,Sova,Omen"
Bind,BLUE BEES.ESP,ArcoBaleNO,6,13,5,6,"Cypher,Brimstone,Skye,Neon,Deadlock","Raze,Viper,Brimstone,Skye,Gekko"
Haven,Delight,FAV gaming,6,13,2,8,"Breach,Cypher,Sova,Omen,Neon","Breach,Cypher,Sova,Omen,Neon"
Bind,The MongolZ,KIMMY KITTENS,12,14,3,4,"Raze,Brimstone,Clove,Vyse,Tejo","Raze,Cypher,Brimstone,KAY/O,Gekko"
Split,Striderz,TRIDENT,13,6,10,4,"Raze,Cypher,Viper,Omen,Skye","Raze,Cypher,Omen,Skye,Vyse"
Pearl,BLUE BEES.ESP,ArcoBaleNO,13,4,3,2,"Killjoy,Yoru,Astra,Fade,Iso","Sova,Killjoy,Astra,KAY/O,Neon"
Bind,Team SEIBI,Chrysalis,12,14,6,7,"Cypher,Brimstone,Neon,Fade,Deadlock","Raze,Cypher,Brimstone,Fade,Deadlock"
Sunset,Delight,FAV gaming,9,13,7,10,"Breach,Cypher,Sova,Omen,Neon","Breach,Cypher,Sova,Omen,Neon"
Split,PARON,ASNA,13,5,4,3,"Raze,Viper,Omen,Chamber,Fade","Raze,Cypher,Skye,Deadlock,Clove"
Pearl,The MongolZ,KIMMY KITTENS,13,10,7,5,"Cypher,Astra,Gekko,Iso,Vyse","Sova,Killjoy,Astra,KAY/O,Neon"
Ascent,DRAGON GAMING,TRIDENT,7,13,4,5,"Sova,Killjoy,Reyna,Omen,Jett","Sova,Killjoy,Omen,Jett,KAY/O"
Sunset,NIX VISION,FAV gaming,2,13,0,10,"Breach,Cypher,Sova,Omen,Neon","Breach,Cypher,Sova,Omen,Neon"
Pearl,Team SEIBI,Chrysalis,14,12,8,7,"Astra,Neon,Fade,Deadlock,Vyse","Killjoy,Yoru,Astra,Fade,Iso"
Sunset,ArcoBaleNO,AXELERATE,13,10,6,4,"Cypher,Sova,Omen,KAY/O,Neon","Sova,Phoenix,Sage,Omen,Clove"
Bind,NORTHEPTION,WICKED,13,11,8,7,"Raze,Viper,Astra,Fade,Gekko","Raze,Cypher,Brimstone,Fade,Gekko"
Ascent,PARON,ASNA,11,13,6,7,"Sova,Killjoy,Omen,Jett,KAY/O","Cypher,Sova,Yoru,Deadlock,Clove"
Split,NIX VISION,FAV gaming,5,13,4,5,"Breach,Cypher,Omen,Yoru,Neon","Raze,Skye,Astra,Deadlock,Vyse"
Haven,NORTHEPTION,WICKED,13,4,8,0,"Breach,Cypher,Sova,Omen,Jett","Breach,Cypher,Sova,Omen,Jett"
Haven,ArcoBaleNO,AXELERATE,13,11,4,3,"Cypher,Sova,Omen,Yoru,Iso","Breach,Cypher,Sova,Omen,Neon"
Haven,Team SEIBI,Chrysalis,7,13,1,6,"Breach,Cypher,Sova,Omen,Neon","Breach,Cypher,Sova,Omen,Neon"
Pearl,DRAGON GAMING,TRIDENT,11,13,7,8,"Killjoy,Phoenix,Skye,Astra,Clove","Sova,Killjoy,Jett,Astra,Gekko"
Haven,PARON,ASNA,13,1,11,0,"Breach,Sova,Killjoy,Omen,Jett","Breach,Cypher,Sova,Omen,Jett"
Bind,Relay Team,Farmakas,13,11,4,3,"Raze,Cypher,Brimstone,Skye,Deadlock","Raze,Cypher,Jett,Gekko,Clove"
Haven,Relay Team,Farmakas,14,12,7,6,"Breach,Cypher,Sova,Omen,Jett","Breach,Sova,Killjoy,Omen,Jett"
Lotus,Relay Team,Farmakas,13,15,8,9,"Breach,Raze,Cypher,Omen,Fade","Breach,Raze,Omen,Chamber,Gekko"
Bind,MIBR,100 Thieves,9,13,8,9,"Raze,Cypher,Brimstone,Skye,Deadlock","Raze,Viper,Brimstone,Fade,Gekko"
Pearl,Fenda Dos Streamers,DELIRA,3,13,0,9,"Breach,Yoru,Astra,Chamber,Neon","Killjoy,Jett,Astra,KAY/O,Fade"
Bind,Farmakas,Spx Crew,13,11,6,5,"Raze,Cypher,Jett,Gekko,Clove","Raze,Cypher,Brimstone,Skye,Yoru"
Lotus,SadHub Esports,Relay Team,11,13,8,9,"Breach,Killjoy,Viper,Omen,Neon","Breach,Raze,Cypher,Omen,Fade"
Split,Usepticals,Dolphins Gaming,4,13,3,4,"Breach,Raze,Cypher,Omen,Skye","Raze,Cypher,Viper,Omen,Skye"
Lotus,MIBR,100 Thieves,4,13,2,10,"Breach,Raze,Killjoy,Omen,Tejo","Breach,Omen,Neon,Fade,Clove"
Haven,Fenda Dos Streamers,DELIRA,4,13,2,10,"Breach,Sova,Omen,Jett,Chamber","Breach,Cypher,Sova,Omen,Jett"
Haven,Farmakas,Spx Crew,9,13,7,10,"Breach,Sova,Killjoy,Jett,Astra","Breach,Sova,Killjoy,Omen,Jett"
Haven,OSKARAMONO,PETZ,7,13,3,8,"Breach,Sova,Killjoy,Omen,Yoru","Breach,Cypher,Sova,Omen,Jett"
Bind,SadHub Esports,Relay Team,11,13,5,6,"Raze,Brimstone,Skye,Chamber,Deadlock","Raze,Cypher,Brimstone,Skye,Deadlock"
Pearl,Farmakas,Spx Crew,13,8,4,3,"Killjoy,Reyna,Jett,Astra,Fade","Killjoy,Jett,Astra,Fade,Gekko"
Haven,Usepticals,Dolphins Gaming,9,13,1,4,"Breach,Cypher,Sova,Omen,Jett","Breach,Cypher,Sova,Omen,Neon"
Haven,Funhavers,Overtake,13,11,6,5,"Breach,Cypher,Sova,Omen,Jett","Breach,Cypher,Sova,Omen,Neon"
Bind,OSKARAMONO,PETZ,5,13,3,4,"Cypher,Brimstone,Skye,Yoru,Deadlock","Cypher,Brimstone,Jett,Skye,Deadlock"
Haven,Berzerkers,YDZ Esports,13,6,7,1,"Breach,Cypher,Sova,Omen,Jett","Cypher,Sova,Yoru,Iso,Clove"
Bind,Fenda Dos Streamers,TBS Academy,13,8,7,3,"Breach,Raze,Sova,Brimstone,Chamber","Raze,Viper,Brimstone,Skye,Gekko"
Pearl,Evil Geniuses,LOUD,10,13,4,6,"Sova,Phoenix,Jett,Astra,Vyse","Cypher,Sova,Jett,Astra,KAY/O"
Haven,Culturized,Pigeons,8,13,5,6,"Cypher,Sova,Omen,Yoru,Iso","Raze,Cypher,Sova,Iso,Clove"
Fracture,Funhavers,Overtake,13,7,7,2,"Breach,Raze,Sova,Killjoy,Brimstone","Breach,Raze,Killjoy,Brimstone,Fade"
Abyss,ROSE,Abdes Daycare,13,4,8,0,"Sova,Jett,Yoru,Astra,Vyse","Sova,Yoru,Astra,Deadlock,Vyse"
Abyss,Berzerkers,YDZ Esports,13,6,9,3,"Sova,Omen,Yoru,Harbor,Vyse","Sova,Yoru,Astra,Clove,Vyse"
Pearl,OSKARAMONO,cheesecake,13,8,8,7,"Killjoy,Yoru,Astra,Fade,Harbor","Killjoy,Phoenix,Jett,Astra,Fade"
Lotus,Fenda Dos Streamers,TBS Academy,13,5,4,3,"Breach,Raze,Omen,Chamber,Fade","Breach,Raze,Cypher,Omen,Fade"
Lotus,Culturized,Pigeons,10,13,5,7,"Breach,Raze,Sova,Killjoy,Omen","Raze,Fade,Deadlock,Iso,Clove"
Bind,PETZ,Bagual E-Sports,13,5,4,3,"Cypher,Brimstone,Jett,Skye,Deadlock","Raze,Viper,Brimstone,Skye,Chamber"
Lotus,Berzerkers,YDZ Esports,11,13,8,9,"Breach,Omen,Neon,Fade,Deadlock","Raze,Cypher,Viper,Fade,Clove"
Bind,ROSE,Abdes Daycare,14,12,7,6,"Raze,Viper,Astra,Fade,Vyse","Raze,Skye,Yoru,Deadlock,Clove"
Lotus,Usepticals,USM Esports,13,6,5,4,"Breach,Raze,Killjoy,Omen,Fade","Breach,Raze,Omen,Deadlock,Tejo"
Lotus,OSKARAMONO,cheesecake,7,13,4,9,"Omen,Yoru,Fade,Deadlock,Vyse","Breach,Raze,Killjoy,Omen,Fade"
Lotus,ENFASIS,Dolphins Gaming,10,13,4,6,"Breach,Killjoy,Omen,Jett,Skye","Omen,KAY/O,Chamber,Neon,Fade"
Split,Evil Geniuses,LOUD,12,14,4,5,"Raze,Viper,Omen,Skye,Chamber","Breach,Raze,Cypher,Astra,Tejo"
Bind,DELIRA,Japoneses Baianos,16,14,6,5,"Raze,Cypher,Viper,Brimstone,Skye","Raze,Cypher,Brimstone,Skye,Deadlock"
Split,Fenda Dos Streamers,TBS Academy,11,13,3,4,"Breach,Raze,Skye,Astra,Chamber","Raze,Cypher,Viper,Omen,Skye"
Haven,OSKARAMONO,cheesecake,13,4,4,3,"Breach,Sova,Killjoy,Omen,Yoru","Breach,Cypher,Sova,Omen,Jett"
Haven,PETZ,Bagual E-Sports,13,11,5,4,"Breach,Cypher,Sova,Omen,Jett","Breach,Cypher,Sova,Omen,Jett"
Haven,Apeks,Gentle Mates,12,14,9,10,"Breach,Sova,Killjoy,Omen,Jett","Breach,Cypher,Sova,Omen,Neon"
Haven,ENFASIS,Dolphins Gaming,9,13,4,7,"Breach,Cypher,Sova,Omen,Jett","Breach,Cypher,Sova,Omen,Neon"
Haven,DELIRA,Japoneses Baianos,13,8,9,5,"Breach,Cypher,Sova,Omen,Jett","Breach,Sova,Killjoy,Omen,Jett"
Haven,Usepticals,USM Esports,13,6,7,1,"Breach,Cypher,Sova,Omen,Jett","Breach,Cypher,Sova,Omen,Jett"
Pearl,Apeks,Gentle Mates,7,13,6,7,"Killjoy,Jett,Astra,KAY/O,Fade","Sova,Killjoy,Jett,Astra,KAY/O"
Bind,Team Liquid,KOI,13,10,7,6,"Raze,Viper,Brimstone,Skye,Gekko","Raze,Viper,Astra,KAY/O,Tejo"
Abyss,Team Liquid,KOI,13,3,11,2,"Cypher,Sova,Omen,Jett,KAY/O","Cypher,Sova,Jett,Astra,KAY/O"
Fracture,Team Liquid,KOI,10,13,5,6,"Breach,Cypher,Brimstone,Sage,Gekko","Killjoy,Brimstone,Yoru,Vyse,Tejo"
Split,Xipto Esports,NAOS Esports,9,13,3,6,"Breach,Raze,Cypher,Omen,Skye","Breach,Raze,Cypher,Omen,Yoru"
Bind,Xipto Esports,NAOS Esports,9,13,5,6,"Raze,Viper,Brimstone,Skye,Gekko","Raze,Brimstone,KAY/O,Gekko,Vyse"
Sunset,Murash Gaming,BLUE BEES.ESP,13,8,8,4,"Sova,Phoenix,Sage,Omen,Clove","Sova,Omen,Yoru,Clove,Vyse"
Abyss,RRX,CREST GAMING Zst,8,13,5,9,"Cypher,Sova,Omen,Jett,KAY/O","Sova,Omen,Jett,Yoru,Astra"
Split,FULL SENSE,RRQ Academy,3,13,1,10,"Raze,Cypher,Viper,Omen,Skye","Raze,Omen,Skye,Vyse,Tejo"
Abyss,Sengoku Gaming,Striderz,13,4,10,2,"Sova,Omen,Jett,Yoru,Astra","Sova,Omen,Jett,Astra,Vyse"
Ascent,REJECT,NORTHEPTION,13,6,9,3,"Sova,Killjoy,Omen,Jett,KAY/O","Sova,Killjoy,Omen,Jett,KAY/O"
Haven,SCARZ,Team SEIBI,13,4,4,3,"Breach,Cypher,Sova,Omen,Neon","Breach,Cypher,Sova,Omen,Neon"
Haven,RRX,CREST GAMING Zst,2,13,0,10,"Breach,Cypher,Sova,Omen,Neon","Killjoy,Viper,Omen,Jett,Skye"
Split,Delight,FENNEL,10,13,4,6,"Breach,Raze,Omen,Yoru,Vyse","Breach,Raze,Cypher,Astra,Neon"
Abyss,Murash Gaming,BLUE BEES.ESP,13,10,6,4,"Sova,Jett,Yoru,Astra,Vyse","Cypher,Sova,Jett,Astra,KAY/O"
Bind,SCARZ,Team SEIBI,13,2,2,1,"Raze,Cypher,Brimstone,Skye,Deadlock","Cypher,Brimstone,Neon,Fade,Deadlock"
Pearl,Sengoku Gaming,Striderz,13,6,9,3,"Sova,Killjoy,Astra,KAY/O,Neon","Sova,Killjoy,Phoenix,Jett,Astra"
Bind,REJECT,NORTHEPTION,13,9,5,4,"Raze,Viper,Brimstone,Fade,Gekko","Raze,Viper,Astra,Fade,Gekko"
Haven,FULL SENSE,RRQ Academy,11,13,5,6,"Breach,Cypher,Sova,Omen,Jett","Breach,Cypher,Sova,Omen,Jett"
Bind,RRX,CREST GAMING Zst,13,7,5,4,"Raze,Cypher,Skye,Astra,Deadlock","Raze,Brimstone,Yoru,Fade,Clove"
Pearl,Murash Gaming,BLUE BEES.ESP,9,13,4,7,"Sova,Jett,Astra,KAY/O,Vyse","Killjoy,Yoru,Astra,Fade,Iso"
Haven,Delight,FENNEL,9,13,4,5,"Breach,Cypher,Sova,Omen,Neon","Breach,Cypher,Sova,Astra,Neon"
Pearl,FULL SENSE,RRQ Academy,13,3,9,0,"Cypher,Yoru,Astra,Fade,Vyse","Sova,Phoenix,Brimstone,Jett,Vyse"
Abyss,Striderz,AXELERATE,13,2,10,0,"Sova,Omen,Jett,Astra,Vyse","Cypher,Sova,Jett,Astra,KAY/O"
Bind,FAV gaming,Team SEIBI,10,13,5,6,"Sova,Phoenix,Yoru,Astra,Gekko","Cypher,Brimstone,Neon,Fade,Deadlock"
Haven,BLUE BEES.ESP,TRIDENT,13,1,2,1,"Cypher,Sova,Omen,Yoru,Iso","Breach,Cypher,Sova,Omen,Neon"
Pearl,Sengoku Gaming,ArcoBaleNO,14,12,8,7,"Sova,Killjoy,Astra,KAY/O,Neon","Sova,Killjoy,Astra,KAY/O,Neon"
Ascent,REJECT,PARON,13,10,6,5,"Sova,Killjoy,Omen,Jett,KAY/O","Sova,Killjoy,Omen,Jett,KAY/O"
Haven,FENNEL,Chrysalis,13,2,3,2,"Breach,Cypher,Sova,Astra,Neon","Breach,Cypher,Sova,Omen,Neon"
Bind,NORTHEPTION,ASNA,13,7,8,3,"Raze,Viper,Astra,Fade,Gekko","Raze,Cypher,Skye,Deadlock,Clove"
Ascent,CREST GAMING Zst,WICKED,13,10,10,9,"Cypher,Sova,Omen,Jett,Deadlock","Sova,Killjoy,Omen,Jett,KAY/O"
Abyss,SCARZ,NIX VISION,13,5,9,2,"Cypher,Sova,Omen,Jett,Harbor","Sova,Omen,Jett,Yoru,Astra"
Split,Murash Gaming,DRAGON GAMING,13,4,4,3,"Raze,Cypher,Jett,Skye,Astra","Raze,Cypher,Skye,Astra,Chamber"
Haven,CREST GAMING Zst,WICKED,13,1,11,0,"Killjoy,Viper,Omen,Jett,Skye","Breach,Cypher,Sova,Omen,Jett"
Split,Striderz,AXELERATE,13,11,6,5,"Raze,Cypher,Viper,Omen,Skye","Breach,Raze,Cypher,Omen,Skye"
Split,FAV gaming,Team SEIBI,10,13,7,8,"Raze,Skye,Astra,Deadlock,Vyse","Raze,Cypher,Omen,Skye,Neon"
Pearl,BLUE BEES.ESP,TRIDENT,13,7,8,3,"Killjoy,Yoru,Astra,Fade,Iso","Sova,Killjoy,Jett,Astra,Gekko"
Haven,Sengoku Gaming,ArcoBaleNO,13,10,7,6,"Breach,Sova,Killjoy,Omen,Neon","Cypher,Sova,Omen,Yoru,Iso"
Pearl,FENNEL,Chrysalis,13,4,10,2,"Cypher,Sova,Astra,KAY/O,Neon","Killjoy,Yoru,Astra,Fade,Iso"
Haven,NORTHEPTION,ASNA,13,8,9,5,"Breach,Cypher,Sova,Omen,Jett","Breach,Cypher,Sova,Omen,Jett"
Haven,REJECT,PARON,13,11,4,3,"Breach,Cypher,Sova,Omen,Jett","Breach,Sova,Killjoy,Omen,Jett"
Haven,SCARZ,NIX VISION,13,2,3,2,"Breach,Cypher,Sova,Omen,Neon","Breach,Cypher,Sova,Omen,Jett"
Sunset,Murash Gaming,DRAGON GAMING,13,5,8,1,"Sova,Phoenix,Sage,Omen,Clove","Raze,Cypher,Reyna,Omen,Fade"
Fracture,Solovinos,SadHub Esports,13,8,5,4,"Breach,Astra,Chamber,Neon,Fade","Breach,Raze,Cypher,Brimstone,Deadlock"
Split,Spx Crew,UFOxSKALLE,5,13,2,9,"Breach,Raze,Cypher,Viper,Omen","Raze,Omen,Skye,Deadlock,Vyse"
Bind,Farmakas,AB3 Esports,10,13,5,7,"Raze,Cypher,Jett,Gekko,Clove","Raze,Viper,Brimstone,Skye,Deadlock"
Split,Relay Team,EXOTICK ESPORTS,8,13,2,6,"Raze,Cypher,Omen,Skye,Deadlock","Breach,Raze,Cypher,Omen,Deadlock"
Split,Runaway,Culturized,13,15,3,4,"Breach,Cypher,Phoenix,Omen,Fade","Breach,Raze,Cypher,Omen,Jett"
Bind,Spx Crew,UFOxSKALLE,8,13,5,6,"Raze,Cypher,Brimstone,Skye,Yoru","Raze,Brimstone,Skye,Gekko,Deadlock"
Abyss,Relay Team,EXOTICK ESPORTS,6,13,3,4,"Cypher,Sova,Omen,Jett,KAY/O","Breach,Cypher,Sova,Jett,Astra"
Lotus,Solovinos,SadHub Esports,14,12,7,6,"Breach,Omen,Neon,Fade,Clove","Breach,Killjoy,Viper,Omen,Neon"
Bind,Pigeons,Special Grade,13,4,10,2,"Raze,Skye,Iso,Clove,Vyse","Raze,Viper,Brimstone,Skye,Fade"
Haven,Farmakas,AB3 Esports,15,17,8,9,"Breach,Sova,Killjoy,Jett,Astra","Breach,Cypher,Sova,Omen,Jett"
Bind,Funhavers,Power Rangers,13,6,10,4,"Raze,Cypher,Brimstone,Yoru,Deadlock","Raze,Brimstone,Skye,Clove,Vyse"
Lotus,ROSE,St. Clair Saints,13,8,4,3,"Raze,Killjoy,Viper,Omen,Fade","Raze,Killjoy,Phoenix,Fade,Clove"
Haven,Runaway,Culturized,15,13,10,9,"Cypher,Sova,Jett,Yoru,Clove","Cypher,Sova,Omen,Yoru,Iso"
Haven,Pigeons,Special Grade,13,9,8,5,"Raze,Sova,Killjoy,Iso,Clove","Breach,Sova,Killjoy,Jett,Astra"
Bind,Maryville University,Berzerkers,9,13,4,7,"Raze,Viper,Brimstone,Skye,Deadlock","Raze,Brimstone,Fade,Gekko,Deadlock"
Haven,Funhavers,Power Rangers,13,9,7,4,"Breach,Cypher,Sova,Omen,Jett","Breach,Cypher,Sova,Jett,Clove"
Lotus,Dexterity Gaming,Overtake,10,13,4,6,"Breach,Omen,Neon,Deadlock,Clove","Breach,Omen,Neon,Fade,Clove"
Bind,YDZ Esports,Landor,15,13,6,5,"Raze,Viper,Skye,Yoru,Clove","Raze,Cypher,Viper,Brimstone,Skye"
Split,Red Grapes,Abdes Daycare,2,13,2,3,"Raze,Cypher,Viper,Skye,Clove","Breach,Raze,Cypher,Omen,Yoru"
Abyss,ENFASIS,Retiraos,9,13,4,7,"Cypher,Sova,Omen,Jett,Gekko","Cypher,Sova,Omen,Jett,Harbor"
Lotus,Runaway,Culturized,7,13,5,10,"Raze,Killjoy,Jett,Fade,Clove","Breach,Raze,Sova,Killjoy,Omen"
Fracture,ROSE,St. Clair Saints,13,9,9,6,"Breach,Killjoy,Phoenix,Brimstone,Gekko","Breach,Killjoy,Phoenix,Jett,Clove"
Lotus,Karmine Corp,Natus Vincere,13,6,7,1,"Omen,Yoru,Fade,Harbor,Vyse","Sage,Omen,Astra,Vyse,Tejo"
Haven,Dexterity Gaming,Overtake,4,13,3,4,"Sova,Killjoy,Viper,Omen,Yoru","Breach,Cypher,Sova,Omen,Neon"
Lotus,Maryville University,Berzerkers,11,13,8,9,"Breach,Raze,Cypher,Omen,Fade","Breach,Omen,Neon,Fade,Deadlock"
Lotus,YDZ Esports,Landor,13,10,6,4,"Raze,Cypher,Viper,Fade,Clove","Breach,Raze,Cypher,Omen,Fade"
Lotus,Pigeons,Special Grade,15,17,9,10,"Raze,Fade,Deadlock,Iso,Clove","Raze,Killjoy,Viper,Fade,Clove"
Pearl,Dolphins Gaming,inside,11,13,8,9,"Killjoy,Astra,KAY/O,Neon,Fade","Killjoy,Viper,Jett,Astra,Fade"
Split,ROSE,St. Clair Saints,6,13,5,11,"Raze,Viper,Astra,Fade,Vyse","Raze,Cypher,Phoenix,Skye,Clove"
Fracture,Red Grapes,Abdes Daycare,7,13,3,8,"Breach,Cypher,Brimstone,Jett,Fade","Breach,Raze,Killjoy,Brimstone,Jett"
Haven,ENFASIS,Retiraos,13,11,6,5,"Breach,Cypher,Sova,Omen,Jett","Breach,Cypher,Sova,Omen,Neon"
Fracture,Usepticals,Eternal Flame,11,13,8,9,"Breach,Raze,Killjoy,Brimstone,Fade","Breach,Cypher,Brimstone,Jett,Vyse"
Bind,Karmine Corp,Natus Vincere,13,2,10,0,"Yoru,Astra,Gekko,Deadlock,Vyse","Raze,Brimstone,KAY/O,Gekko,Vyse"
Abyss,MixPe,USM Esports,13,2,10,0,"Cypher,Sova,Omen,Jett,KAY/O","Cypher,Sova,Jett,Astra,KAY/O"
Bind,ENFASIS,Retiraos,10,13,4,5,"Raze,Cypher,Viper,Brimstone,Skye","Raze,Viper,Brimstone,Skye,Deadlock"
Haven,Usepticals,Eternal Flame,10,13,4,6,"Breach,Cypher,Sova,Omen,Jett","Breach,Cypher,Sova,Omen,Jett"
Haven,Dolphins Gaming,inside,9,13,4,5,"Breach,Cypher,Sova,Omen,Neon","Breach,Cypher,Sova,Omen,Jett"
Haven,MixPe,USM Esports,13,7,7,2,"Breach,Cypher,Sova,Omen,Neon","Breach,Cypher,Sova,Omen,Jett"
Abyss,Karmine Corp,Natus Vincere,10,13,7,8,"Yoru,Astra,Fade,Harbor,Vyse","Sova,Omen,Jett,Astra,KAY/O"
Pearl,BBL Esports,GIANTX,13,5,7,0,"Sova,Yoru,Astra,Chamber,Vyse","Sova,Killjoy,Jett,Astra,KAY/O"
Haven,BBL Esports,GIANTX,12,14,5,6,"Breach,Cypher,Sova,Omen,Jett","Breach,Sova,Killjoy,Omen,Jett"
Lotus,BBL Esports,GIANTX,13,9,7,6,"Breach,Raze,Cypher,Omen,Fade","Raze,Viper,Omen,Fade,Vyse"
Bind,SadHub Esports,Los insanos,13,9,7,6,"Raze,Brimstone,Skye,Chamber,Deadlock","Raze,Brimstone,Jett,Skye,Deadlock"
Bind,Farmakas,TENTIK,13,3,4,3,"Raze,Chamber,Gekko,Deadlock,Clove","Breach,Raze,Brimstone,Gekko,Clove"
Pearl,No Sweat,EXOTICK ESPORTS,11,13,8,9,"Jett,Astra,Chamber,Fade,Deadlock","Cypher,Yoru,Astra,Fade,Deadlock"
Lotus,Farmakas,TENTIK,13,5,5,4,"Breach,Raze,Omen,Chamber,Gekko","Raze,Killjoy,Omen,Fade,Gekko"
Split,SadHub Esports,Los insanos,10,13,2,4,"Breach,Raze,Killjoy,Viper,Astra","Breach,Raze,Cypher,Jett,Astra"
Lotus,Manos sudadas FC,Relay Team,12,14,9,10,"Breach,Raze,Killjoy,Reyna,Omen","Breach,Raze,Killjoy,Omen,Fade"
Lotus,No Sweat,EXOTICK ESPORTS,12,14,4,5,"Raze,Omen,Fade,Clove,Vyse","Breach,Raze,Cypher,Omen,Fade"
Bind,Spx Crew,CROW DYNASTY,13,0,1,0,"Raze,Cypher,Brimstone,Skye,Yoru","Breach,Raze,Cypher,Sova,Brimstone"
Bind,eres o no eres?,Solovinos,10,13,2,4,"Raze,Gekko,Deadlock,Iso,Clove","Raze,Viper,Brimstone,Fade,Gekko"
Bind,UFOxSKALLE,SL Esports,13,6,9,3,"Raze,Brimstone,Skye,Gekko,Deadlock","Raze,Cypher,Astra,Fade,Vyse"
Bind,NoNames,AB3 Esports,3,13,3,4,"Raze,Cypher,Brimstone,Yoru,Fade","Raze,Viper,Brimstone,Skye,Deadlock"
Haven,Culturized,Primordials,13,9,7,6,"Cypher,Sova,Omen,Yoru,Iso","Breach,Sova,Killjoy,Omen,Jett"
Split,Spx Crew,CROW DYNASTY,13,3,4,3,"Breach,Raze,Cypher,Viper,Omen","Breach,Raze,Cypher,Omen,Neon"
Haven,Manos sudadas FC,Relay Team,12,14,7,8,"Breach,Cypher,Omen,Jett,Neon","Breach,Sova,Killjoy,Omen,Jett"
Split,St. Clair Saints,F5 Esports,13,1,11,0,"Raze,Cypher,Phoenix,Skye,Clove","Breach,Raze,Viper,Astra,Fade"
Split,No Sweat,EXOTICK ESPORTS,13,10,7,5,"Breach,Raze,Cypher,Omen,Yoru","Breach,Raze,Cypher,Omen,Deadlock"
Lotus,SadHub Esports,Los insanos,15,13,10,9,"Breach,Killjoy,Viper,Omen,Neon","Breach,Raze,Killjoy,Omen,Gekko"
Fracture,YDZ x Berzerkers,Abdes Daycare,6,13,5,6,"Breach,Raze,Killjoy,Brimstone,Fade","Breach,Raze,Killjoy,Brimstone,Jett"
Haven,eres o no eres?,Solovinos,5,13,5,6,"Breach,Cypher,Sova,Omen,Jett","Breach,Cypher,Sova,Omen,Jett"
Haven,UFOxSKALLE,SL Esports,13,8,6,2,"Breach,Cypher,Sova,Omen,Neon","Breach,Sova,Killjoy,Omen,Jett"
Lotus,NoNames,AB3 Esports,6,13,2,8,"Breach,Raze,Cypher,Viper,Omen","Raze,Killjoy,Viper,Omen,Skye"
Bind,Power Rangers,Cumberland Phoenix,13,6,7,1,"Raze,Brimstone,Skye,Clove,Vyse","Raze,Viper,Brimstone,Fade,Gekko"
Pearl,Culturized,Primordials,3,13,0,9,"Sova,Killjoy,Phoenix,Jett,Astra","Yoru,Astra,KAY/O,Fade,Vyse"
Bind,Funhavers,Moon (NA),13,9,9,6,"Raze,Cypher,Brimstone,Yoru,Deadlock","Raze,Brimstone,Reyna,Skye,Deadlock"
Lotus,Brimstone with a Fusion Bomb,Berzerkers,10,13,2,4,"Raze,Viper,Chamber,Fade,Clove","Breach,Omen,Neon,Fade,Deadlock"
